Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
2505	-141.53	451.81	-31.28	2505.5	0	1174.83	21173.5	-0	-0	-0	2149	0	1465.7	-0
2506	-54.24	532.53	59.36	2452.74	0	1179.71	-25388.5	0.61	88.96	-1.37	1715.66	0	1243.2	13132
2507	-71.64	476.38	11.67	2525.92	0	1191.79	32342	13.96	77.82	39.67	1720.71	0	1316.35	-9438.31
2508	-120.09	564.42	-16.78	2462.79	0	1174.66	1879.38	-0	-0	-0	2149	0	1465.7	-0
2509	-49.06	518.19	5.42	2478.91	0	1179.9	-16736.8	-0	-0	-0	2149	0	1465.7	-0
2510	-131.53	558.01	68.66	2456.07	0	1185.37	38836.8	-0	-0	-0	2149	0	1465.7	-0
2511	-94.53	588.23	-20.68	2457.48	0	1173.9	-7911.12	-0	-0	-0	2149	0	1465.7	-0
2512	-99.41	614.93	12.66	2450.94	0	1171.29	2388.35	-0	-0	-0	2149	0	1465.7	-0
2513	-158.62	722.35	68.82	2448.07	0	1168.8	30741.6	-0	-0	-0	2149	0	1465.7	-0
2514	-106.74	743.56	13.05	2454.81	0	1167.58	-17548.6	-0	-0	-0	2149	0	1465.7	-0
2515	-140.38	773.32	35.4	2429.7	0	1159.9	16422.5	5.34	-28.38	-5.49	2863.38	0	1633.65	5265.68
2516	-144.5	725.86	92.16	2476.03	0	1172.49	27566.4	-0	-0	-0	2149	0	1465.7	-0
2517	-116.04	720.06	66.99	2427	0	1169.14	-2640.68	-16.94	-23.04	21.44	2642.81	0	1575.54	21583.4
2518	-139.39	729.06	40.66	2448.31	0	1161.34	22806.1	-0	-0	-0	2149	0	1465.7	-0
2519	-127.18	744.48	67.52	2434.71	0	1165.63	4927.39	-3.13	-21.36	-5.8	2776.91	0	1659.2	8441.87
2520	-112.69	758.67	77.67	2409.28	0	1163.28	2537.59	-0	-0	-0	2149	0	1465.7	-0
2521	-131.99	748.29	51.35	2437.55	0	1161.52	22096.7	-0	-0	-0	2149	0	1465.7	-0
2522	-112.69	762.33	48.52	2411.23	0	1160.25	4118.99	-0	-0	-0	2149	0	1465.7	-0
2523	-107.73	720.67	74.62	2416.18	0	1168.03	10832.1	-0	-0	-0	2149	0	1465.7	-0
2524	-121.69	747.38	60.58	2416.34	0	1160.09	14447	16.33	-23.65	3.05	2534.13	0	1697.09	6736.02
2525	-95.98	706.94	33.65	2400.43	0	1165.51	1143.78	-14.57	-17.55	0.46	2917.11	0	1634.4	18235.5
2526	-105.13	717.62	68.89	2414.57	0	1161.36	14299	-0	-0	-0	2149	0	1465.7	-0
2527	-110.63	707.4	68.59	2390.05	0	1163.86	9639.42	-0	-0	-0	2149	0	1465.7	-0
2528	-77.67	695.65	47.84	2395.12	0	1161.74	1035.04	-0	-0	-0	2149	0	1465.7	-0
2529	-110.55	695.5	63.93	2378.52	0	1159.06	17858.8	17.55	-27.01	9.54	2821.18	0	1567.81	11240.1
2530	-78.13	669.1	67.37	2391.88	0	1164.46	5177.08	-10.99	-16.33	9.61	2799.28	0	1699.87	20543.2
2531	-77.59	654.91	50.43	2386.46	0	1161.46	7300.94	-0	-0	-0	2149	0	1465.7	-0
2532	-90.56	643.62	44.94	2378.42	0	1158.94	13213.4	-0	-0	-0	2149	0	1465.7	-0
2533	-62.64	615.23	50.89	2386.96	0	1163.33	4740.93	-16.02	-21.06	11.37	2964.76	0	1608.21	21922.7
2534	-87.36	604.4	48.37	2357.26	0	1160.68	13513.5	-0	-0	-0	2149	0	1465.7	-0
2535	-64.85	577.55	37.16	2384.01	0	1161.68	8219.45	-4.35	-24.11	2.59	2618.79	0	1708.67	12342.2
2536	-66.76	574.49	45.32	2349.62	0	1158.52	8963.63	-0	-0	-0	2149	0	1465.7	-0
2537	-76.14	542.91	48.14	2359.21	0	1163.22	13397.3	13.81	-26.55	7.63	2992.92	0	1580.83	12141.2
2538	-50.28	546.88	42.11	2351.42	0	1155.68	6364.5	-2.21	-15.11	5.72	2649.18	0	1705.54	17465.3
2539	-64.62	502.47	31.36	2346.86	0	1160.31	12127.7	3.81	-23.5	6.03	2825.79	0	1667.52	11430.8
2540	-53.02	505.98	45.24	2357.44	0	1158.59	9262.55	7.55	-19.38	3.97	3044.73	0	1693.82	7724.85
2541	-47.07	484.01	37.38	2338.84	0	1158.41	10381.1	-0.69	-21.36	7.1	2689.48	0	1641.22	17925.8
2542	-48.45	464.02	32.96	2346.28	0	1159.21	11614.1	8.47	-18.46	7.86	2888.4	0	1679.59	12091.8
2543	-38.45	479.89	43.03	2327.61	0	1151.82	7008.8	-0	-0	-0	2149	0	1465.7	-0
2544	-40.44	432.74	37.92	2320.94	0	1162.2	12196.4	2.21	-21.82	6.87	2769.16	0	1644.54	15523.9
2545	-31.43	452.88	36.09	2320.2	0	1148.98	4529.62	-0	-0	-0	2149	0	1465.7	-0
2546	-39.22	417.79	30.29	2324	0	1152.88	9447.87	1.75	-19.23	8.39	2822.23	0	1664.45	17919.4
2547	-27.69	418.09	42.8	2309.32	0	1155.22	9143.86	-0	-0	-0	2149	0	1465.7	-0
2548	-27.62	395.2	31.36	2333.97	0	1153.62	7776.97	-0	-0	-0	2149	0	1465.7	-0
2549	-30.52	407.26	37.54	2314.34	0	1147.5	11907.2	8.39	-16.33	11.37	2676.8	0	1635.17	14772.9
2550	-18.92	372.01	37.92	2321.25	0	1156.99	7956.14	-0	-0	-0	2149	0	1465.7	-0
2551	-22.66	393.37	40.66	2306.32	0	1143.51	10472.6	1.45	-22.28	7.1	2913.78	0	1618.31	15971.5
2552	-29.22	360.72	32.96	2277.56	0	1150.79	8978.56	-0	-0	-0	2149	0	1465.7	-0
2553	-11.6	369.57	37.84	2310.79	0	1141.2	7491.23	4.27	-19.84	6.94	2821.15	0	1666.91	12558.5
2554	-35.63	352.02	40.44	2261.09	0	1151.01	8246.68	6.18	-18.46	4.58	3042.33	0	1638.87	14622.2
2555	-8.7	335.54	29.37	2330.19	0	1146.68	6907.58	-0	-0	-0	2149	0	1465.7	-0
2556	-24.87	340.42	36.39	2289.23	0	1142.41	8043.59	2.75	-25.02	7.1	2837.6	0	1622.13	11387.3
2557	-22.43	325.16	34.03	2276.59	0	1149.86	9449.57	-0	-0	-0	2149	0	1465.7	-0
2558	-3.81	330.66	37.99	2310.57	0	1143.82	8450.98	-5.26	-25.33	9.77	2707.54	0	1630.63	17250.5
2559	-29.83	325.32	30.21	2268.64	0	1138.59	9375.57	6.33	-20.75	7.93	3003.25	0	1655.17	13892
2560	-10.99	314.94	36.62	2264.37	0	1147.99	7555.76	3.81	-19.84	0.23	2919.96	0	1700.83	7980.82
2561	-10.99	325.16	34.26	2295.14	0	1135.91	9127.41	-0	-0	-0	2149	0	1465.7	-0
2562	-24.64	309.3	28.61	2264.08	0	1142.46	10672.5	-0	-0	-0	2149	0	1465.7	-0
2563	-5.95	310.52	34.71	2271.22	0	1145.08	6377.97	-0	-0	-0	2149	0	1465.7	-0
2564	-15.11	306.55	30.98	2264.09	0	1141.39	8792.77	-0	-0	-0	2149	0	1465.7	-0
2565	-13.28	306.4	29.83	2269.07	0	1141.29	10205.5	-0	-0	-0	2149	0	1465.7	-0
2566	-14.34	307.92	31.13	2223.13	0	1140.32	6735.9	1.45	-18.77	9.38	2711.26	0	1581.28	16775.4
2567	-9.38	315.25	34.03	2265.01	0	1138.63	8159.46	-0	-0	-0	2149	0	1465.7	-0
2568	-12.97	305.63	27.47	2215.71	0	1142.94	8116.66	-0	-0	-0	2149	0	1465.7	-0
2569	-6.64	319.52	28.46	2243.91	0	1132.84	4167.75	-0	-23.5	6.48	2812.64	0	1612.03	15267.1
2570	-12.51	299.38	31.05	2248.17	0	1149.12	11626.5	-0	-0	-0	2149	0	1465.7	-0
2571	0.76	318.3	30.14	2228.9	0	1140.8	4744.74	-0	-19.38	8.93	2685.22	0	1658.48	13430.6
2572	-15.49	307.31	22.35	2233.75	0	1137.72	8189.9	-0	-0	-0	2149	0	1465.7	-0
2573	-5.19	322.72	32.88	2206.11	0	1141.85	9908.21	4.35	-24.72	5.11	2905.62	0	1589.86	11487.4
2574	2.06	318.6	29.22	2231.86	0	1140.97	5908.02	-0	-0	-0	2149	0	1465.7	-0
2575	-14.42	335.69	24.87	2190.54	0	1131.18	10533.5	-0	-0	-0	2149	0	1465.7	-0
2576	4.12	327.61	28.23	2189.66	0	1143.47	5700.53	-0	-0	-0	2149	0	1465.7	-0
2577	-0.46	348.21	30.59	2208.84	0	1136.42	6600.36	-0	-0	-0	2149	0	1465.7	-0
2578	-7.86	338.44	21.82	2179.94	0	1139.65	9587.25	4.58	-21.21	7.93	2840.01	0	1679.71	15442.2
2579	12.66	349.58	27.92	2201.44	0	1142.69	5546.69	-0	-0	-0	2149	0	1465.7	-0
2580	-5.42	359.19	29.68	2171.8	0	1141.38	9820.06	-0	-0	-0	2149	0	1465.7	-0
2581	12.97	373.08	27.24	2196.43	0	1139.29	8581.75	-0	-0	-0	2149	0	1465.7	-0
2582	6.48	394.44	26.25	2152.61	0	1132.09	6117.23	-0	-0	-0	2149	0	1465.7	-0
2583	4.35	394.59	29.07	2166.72	0	1140.45	9160.39	-0	-0	-0	2149	0	1465.7	-0
2584	17.62	416.56	30.9	2156.59	0	1138.57	6626.23	-0	-0	-0	2149	0	1465.7	-0
2585	4.58	424.65	25.33	2159.55	0	1134.61	6824.23	-0	-0	-0	2149	0	1465.7	-0
2586	13.12	433.5	30.9	2143.22	0	1141.49	7814.06	-0	-0	-0	2149	0	1465.7	-0
2587	19.84	454.56	31.59	2152.24	0	1138.82	7492.8	-0	-0	-0	2149	0	1465.7	-0
2588	9.92	462.49	27.54	2149.35	0	1135.12	7876.84	6.87	-22.43	10.91	2953.25	0	1612.97	20166.3
2589	21.36	479.74	31.28	2130.84	0	1137.19	8405.79	-0	-0	-0	2149	0	1465.7	-0
2590	18.39	500.34	36.7	2133.48	0	1137.97	8484.27	-0	-0	-0	2149	0	1465.7	-0
2591	12.28	500.64	29.75	2110.57	0	1138.89	8207.43	0.92	-25.33	10.6	2752.07	0	1581.94	16239
2592	32.96	528.26	35.32	2124.81	0	1137.29	4024.35	-0	-0	-0	2149	0	1465.7	-0
2593	17.4	526.43	33.87	2108.39	0	1139.09	8204.89	9.16	-20.14	11.06	2751.27	0	1639.86	19690.8
2594	32.35	545.65	34.26	2108.05	0	1137.68	6716.15	-0	-0	-0	2149	0	1465.7	-0
2595	35.32	554.66	39.06	2108.94	0	1140.95	6876.59	0.08	-23.5	5.49	3035.96	0	1653.25	15069.3
2596	32.27	568.24	37.54	2110.43	0	1135.27	9793.19	-0	-0	-0	2149	0	1465.7	-0
2597	44.63	583.19	41.89	2079.03	0	1138.49	5286	-0	-0	-0	2149	0	1465.7	-0
2598	38.53	589.6	43.56	2095.94	0	1139.05	9986.98	7.4	-21.82	3.51	2916.64	0	1708.04	12083.1
2599	52.41	607.45	42.72	2090.69	0	1135.41	7947.6	-0.84	-23.5	5.8	2953.43	0	1646.56	10746.3
2600	53.33	608.06	40.82	2074.81	0	1140.35	4879.49	2.14	-20.45	9.38	2650.42	0	1638.38	14033.8
2601	49.13	614.32	41.96	2071.46	0	1140.59	8294.6	-0	-0	-0	2149	0	1465.7	-0
2602	73.39	639.5	43.03	2090.43	0	1134.38	5334.05	-0	-0	-0	2149	0	1465.7	-0
2603	53.56	626.68	37.69	2058.66	0	1142.02	8768.69	-0	-0	-0	2149	0	1465.7	-0
2604	73.17	650.63	44.02	2066.07	0	1137.62	5011.6	10.3	-20.6	7.55	2912.61	0	1675.42	18035.1
2605	74.08	658.26	41.2	2060.52	0	1135.08	8825.66	-0	-0	-0	2149	0	1465.7	-0
2606	65.46	667.11	46.84	2041.32	0	1142.23	10312.3	-0	-0	-0	2149	0	1465.7	-0
2607	88.81	683.59	43.03	2060.59	0	1135.48	5284.44	4.58	-21.51	9.23	2879.85	0	1641.98	19206
2608	72.56	686.34	48.83	2028.35	0	1139.84	10540.1	7.93	-15.56	5.19	2778.61	0	1679.19	9817.68
2609	88.04	691.22	49.13	2046.32	0	1142.27	6559.88	-0	-0	-0	2149	0	1465.7	-0
2610	90.03	711.52	46.16	2040.6	0	1136.51	9857.84	-0	-0	-0	2149	0	1465.7	-0
2611	86.59	698.55	49.44	2019.75	0	1144.77	9039.98	-0	-0	-0	2149	0	1465.7	-0
2612	104.75	729.22	51.96	2029.23	0	1138.36	5595.32	-0	-0	-0	2149	0	1465.7	-0
2613	95.9	719.76	46.92	2020.64	0	1139.38	12986.3	-0	-0	-0	2149	0	1465.7	-0
2614	108.11	738.68	52.26	2010.54	0	1141.13	7348.85	-0	-0	-0	2149	0	1465.7	-0
2615	107.42	736.24	51.88	2006.09	0	1140.92	7618.07	-0	-0	-0	2149	0	1465.7	-0
2616	112	741.12	50.43	2008.28	0	1141.56	11959	4.81	-20.6	9.16	2780.31	0	1626.11	14660.7
2617	117.34	736.85	51.27	1992.08	0	1145.39	7123.9	-0	-0	-0	2149	0	1465.7	-0
2618	122.15	745.24	50.74	2004.12	0	1139.36	12138	-0	-0	-0	2149	0	1465.7	-0
2619	124.97	738.53	53.86	1980.79	0	1144.4	12017.7	-0	-0	-0	2149	0	1465.7	-0
2620	134.89	739.59	49.9	1995.45	0	1144.76	9386.25	-0	-0	-0	2149	0	1465.7	-0
2621	129.78	744.63	53.71	1979.48	0	1141.24	13568.1	-0	-0	-0	2149	0	1465.7	-0
2622	138.7	727.54	51.8	1967.63	0	1147.31	8728.63	-0	-0	-0	2149	0	1465.7	-0
2623	141.3	732.88	51.19	1969.94	0	1144.13	12545.9	8.39	-17.7	6.1	2903.96	0	1703.53	13135.2
2624	141.68	716.25	49.9	1967.26	0	1145.38	12364.4	-0	-0	-0	2149	0	1465.7	-0
2625	156.25	706.33	46.77	1957.09	0	1147.96	4887.51	-0	-0	-0	2149	0	1465.7	-0
2626	146.79	697.02	44.4	1959.51	0	1145.45	14443.7	-0	-0	-0	2149	0	1465.7	-0
2627	159.53	681	44.56	1949.8	0	1148.02	12490.6	-0	-0	-0	2149	0	1465.7	-0
2628	163.57	670.32	45.32	1941.03	0	1147.87	7498.26	-0	-0	-0	2149	0	1465.7	-0
2629	158	653.08	40.36	1941.97	0	1145.37	15717	-0	-0	-0	2149	0	1465.7	-0
2630	168.61	625.15	39.67	1918.31	0	1152.27	8407.05	-32.81	375.52	30.29	2506.36	0	1275.94	23764.6
2631	168.23	623.17	35.1	1951.38	0	1145.05	8123.15	2.9	309.3	47.61	2558.66	0	1236.29	18980.5
2632	159.38	576.48	34.03	1916.99	0	1150.22	14268.7	9	302.73	25.41	2542.19	0	1250.53	-12459.2
2633	178.53	548.86	32.35	1911.32	0	1155.91	1469.17	-25.48	311.58	72.33	2526.52	0	1249.4	35223.6
2634	147.4	538.48	25.02	1937.49	0	1143.72	15325	2.44	309.14	104.22	2522.96	0	1244.98	59071.8
2635	164.26	469.97	20.98	1892.42	0	1158.88	7989.77	-20.52	374.45	27.54	2512.4	0	1257.38	-6631.34
2636	161.74	464.48	22.51	1912.3	0	1152.46	3471.28	-37.54	367.89	36.09	2528.27	0	1249.68	15690.1
2637	121.15	409.7	8.85	1911.91	0	1153.3	17042.3	-29.91	417.79	35.93	2503.44	0	1256.56	20691
2638	159.99	372.92	9.92	1887.51	0	1158.3	2061.33	-73.7	383.45	2.37	2539.55	0	1241.72	-2189.2
2639	116.27	326.69	8.93	1910.48	0	1163.93	5441.22	-71.79	407.87	15.18	2488.71	0	1261.73	24757.5
2640	104.06	285.19	-4.27	1893.96	0	1161.24	12078.3	-91.02	388.49	30.82	2525.93	0	1257.51	19288.1
2641	116.35	244.29	-6.1	1874.26	0	1161.03	3288.74	-110.17	433.2	-18.62	2507.32	0	1259.48	3562.86
2642	67.14	198.21	-2.21	1924.75	0	1184.65	10526.1	-90.94	445.4	-23.8	2509.93	0	1257.06	20952.9
2643	80.41	177.76	-10.3	1885.48	0	1167.38	6422.08	-102.31	487.52	-10.3	2510.08	0	1273.33	9790.13
2644	47.53	137.48	-16.78	1879.27	0	1186.92	9566.16	-90.33	513.46	-34.56	2510.19	0	1268.61	16022.8
2645	21.21	134.89	-8.93	1916.52	0	1185.2	5888.72	-100.71	503.54	-48.45	2508.79	0	1260.29	10202.8
2646	33.34	110.17	-20.45	1797.58	0	1184.52	4636.57	-119.25	534.36	-25.94	2498.88	0	1279.07	10218.5
2647	13.43	112.15	-15.79	1990.93	0	1174.1	7210.45	-109.56	516.36	-32.65	2502.79	0	1266.56	26158.2
2648	-0	-0	-0	2149	0	976.7	-0	-117.57	564.12	-58.21	2493.37	0	1274.57	10921.7
2649	24.95	70.19	-8.47	1970.85	0	1196.56	-387.75	-126.42	551.91	-41.5	2492.56	0	1270.47	9746.78
2650	-0	-0	-0	2149	0	976.7	-0	-112.46	592.96	-47.76	2479.3	0	1273.95	20035.4
2651	-0	-0	-0	2149	0	976.7	-0	-120.24	603.94	-56.08	2489.07	0	1276.98	6847.78
2652	7.63	31.89	2.14	2087.04	0	1198.82	3795.86	-112.15	621.34	-50.74	2476.15	0	1269.85	11996.2
2653	-0	-0	-0	2149	0	976.7	-0	-115.89	642.7	-38.15	2462.25	0	1275.3	15917.5
2654	-0	-0	-0	2149	0	976.7	-0	-109.94	653.23	-39.37	2464.51	0	1278.46	16725
2655	-0	-0	-0	2149	0	976.7	-0	-97.73	655.36	-44.63	2465.48	0	1269.2	17193.8
2656	-0	-0	-0	2149	0	976.7	-0	-109.1	676.88	-34.56	2458.12	0	1274.49	14720.9
2657	-0	-0	-0	2149	0	976.7	-0	-101.17	685.88	-38.68	2449.55	0	1273.82	13020.9
2658	-0	-0	-0	2149	0	976.7	-0	-97.73	691.83	-39.37	2439.29	0	1270.82	20025.5
2659	-0	-0	-0	2149	0	976.7	-0	-103.91	712.43	-21.51	2444.33	0	1276.2	17963.1
2660	-0	-0	-0	2149	0	976.7	-0	-94.3	696.87	-29.07	2430.07	0	1267.03	10018.1
2661	-0	-0	-0	2149	0	976.7	-0	-84.53	707.4	-23.88	2425.46	0	1272.64	23666.9
2662	-0	-0	-0	2149	0	976.7	-0	-90.64	698.09	-9.16	2419.86	0	1274.51	17370.9
2663	-0	-0	-0	2149	0	976.7	-0	-72.25	691.07	-18.92	2418.2	0	1264.37	16209.5
2664	-0	-0	-0	2149	0	976.7	-0	-83.62	684.2	-18.84	2420.76	0	1267.72	15385.5
2665	-0	-0	-0	2149	0	976.7	-0	-70.72	682.07	-10.68	2399.12	0	1270.83	16317.2
2666	-0	-0	-0	2149	0	976.7	-0	-67.37	664.98	-9.69	2405.26	0	1265.62	19677.2
2667	-0	-0	-0	2149	0	976.7	-0	-71.95	667.72	-18.54	2404.24	0	1267.7	14542.6
2668	-0	-0	-0	2149	0	976.7	-0	-57.91	649.26	-11.75	2389.28	0	1264.83	18211.5
2669	-0	-0	-0	2149	0	976.7	-0	-60.2	637.21	-4.96	2384.17	0	1269.05	20517.6
2670	-0	-0	-0	2149	0	976.7	-0	-52.57	630.04	-17.62	2385.65	0	1266.04	14132.9
2671	-0	-0	-0	2149	0	976.7	-0	-49.9	614.01	-14.5	2375.22	0	1264.01	12511.7
2672	-0	-0	-0	2149	0	976.7	-0	-52.19	597.38	-11.44	2379.13	0	1265.25	15682.8
2673	-13.2	-18.62	-3.74	2223.57	0	878.11	6014.12	-37.92	587.62	-15.18	2364.42	0	1267.39	20286.5
2674	-0	-0	-0	2149	0	976.7	-0	-44.78	575.26	-18.01	2369.53	0	1265.06	16352.8
2675	-0	-0	-0	2149	0	976.7	-0	-42.95	555.88	-18.31	2361.87	0	1263.65	12081.2
2676	-0	-0	-0	2149	0	976.7	-0	-32.81	548.86	-19.45	2341.68	0	1268.36	19471.7
2677	-0	-0	-0	2149	0	976.7	-0	-43.11	538.02	-21.82	2360.22	0	1269.28	16686.9
2678	-0	-0	-0	2149	0	976.7	-0	-32.2	521.39	-23.42	2345.64	0	1264.58	17632.5
2679	-0	-0	-0	2149	0	976.7	-0	-34.41	506.9	-28.99	2341.3	0	1265.86	12848.5
2680	-0	-0	-0	2149	0	976.7	-0	-37.08	494.38	-32.2	2339.73	0	1266.44	14707.6
2681	-0	-0	-0	2149	0	976.7	-0	-26.32	488.74	-26.47	2340.17	0	1271.11	16357.1
2682	-0	-0	-0	2149	0	976.7	-0	-35.86	474.24	-32.65	2331.52	0	1267.51	14017
2683	-0	-0	-0	2149	0	976.7	-0	-33.04	467.38	-35.32	2330.02	0	1269.19	16813.8
2684	-0	-0	-0	2149	0	976.7	-0	-28.31	452.27	-30.14	2334.97	0	1270.03	14365.8
2685	-0	-0	-0	2149	0	976.7	-0	-32.81	446.01	-34.87	2326.51	0	1268.25	11946.4
2686	-0	-0	-0	2149	0	976.7	-0	-29.6	430.6	-30.14	2318.13	0	1271.43	17824.9
2687	-0	-0	-0	2149	0	976.7	-0	-27.01	423.89	-28.61	2341.2	0	1270.59	14414.5
2688	-0.99	-17.55	-5.72	2084.63	0	860.33	5720.06	-32.12	414.89	-32.5	2316.47	0	1267.66	7597.36
2689	-0	-0	-0	2149	0	976.7	-0	-22.58	402.07	-25.18	2330.21	0	1267.63	16589.7
2690	5.11	-20.6	-5.65	1796.39	0	895.22	8474.08	-30.98	397.95	-25.02	2325.13	0	1272.37	11923
2691	0	0	0	2149	0	976.7	0	-23.42	389.71	-21.29	2299.94	0	1270.53	15950.7
2692	-0	-0	-0	2149	0	976.7	-0	-26.55	378.11	-20.37	2315.26	0	1269.03	14335.9
2693	-0	-0	-0	2149	0	976.7	-0	-22.74	379.03	-21.59	2315.09	0	1273.77	10794.6
2694	-0	-0	-0	2149	0	976.7	-0	-22.81	363.62	-12.74	2306.22	0	1268.18	18106.8
2695	-0	-0	-0	2149	0	976.7	-0	-25.56	361.79	-16.33	2306.73	0	1270.76	13102.4
2696	-0	-0	-0	2149	0	976.7	-0	-18.16	359.04	-14.8	2323.63	0	1269.71	12500
2697	-1.53	-15.56	-3.97	1775.96	0	862.52	7627.45	-25.86	349.58	-12.21	2289.53	0	1267.87	17095.4
2698	-0	-0	-0	2149	0	976.7	-0	-17.09	351.72	-7.1	2308.23	0	1278.57	16505.7
2699	-0	-0	-0	2149	0	976.7	-0	-21.13	337.07	-12.97	2287.44	0	1264.82	13039.4
2700	-0	-0	-0	2149	0	976.7	-0	-17.24	348.36	-13.66	2304.76	0	1269.98	13600.8
2701	-0	-0	-0	2149	0	976.7	-0	-17.7	337.83	-5.19	2293.92	0	1273.28	13605.4
2702	-0	-0	-0	2149	0	976.7	-0	-16.25	337.68	-11.44	2273.49	0	1268.4	17497.5
2703	-0	-0	-0	2149	0	976.7	-0	-17.7	346.53	-11.44	2321.59	0	1270.18	11213.3
2704	-0	-0	-0	2149	0	976.7	-0	-11.98	338.9	-11.52	2282.24	0	1264.81	12625.9
2705	2.59	-16.94	-5.72	2097.15	0	894.17	7731.05	-14.27	344.24	-11.29	2278.87	0	1271.71	16499.4
2706	-0	-0	-0	2149	0	976.7	-0	-18.39	348.21	-7.93	2277.83	0	1278.47	15237.2
2707	-11.6	-17.55	-3.89	1801.52	0	873.98	7472.56	-5.65	355.53	-13.05	2276.74	0	1274.57	13010.4
2708	-0	-0	-0	2149	0	976.7	-0	-19.07	350.65	-13.58	2268.55	0	1267.74	14547.7
2709	-0	-0	-0	2149	0	976.7	-0	-7.78	358.28	-10.99	2259.92	0	1281.71	18835
2710	-1.83	-16.48	-3.74	2161.78	0	864.42	7935.42	-7.93	362.55	-11.98	2249.68	0	1277.86	15601
2711	-0	-0	-0	2149	0	976.7	-0	-13.12	359.8	-19.38	2257.44	0	1266.63	10057
2712	-14.72	-21.51	-5.72	2008.2	0	922.09	8988.83	5.8	378.11	-17.17	2253.91	0	1281.67	19039.1
2713	-0	-0	-0	2149	0	976.7	-0	-12.05	370.64	-13.66	2247.44	0	1271.75	16192.7
2714	-4.04	-15.56	-5.26	1927.41	0	915.24	9186.69	2.67	388.03	-16.33	2234.71	0	1283.08	16903.3
2715	-0	-0	-0	2149	0	976.7	-0	4.2	384.83	-20.07	2225.53	0	1276.22	15301.4
2716	-0	-0	-0	2149	0	976.7	-0	-6.26	399.93	-19.38	2232.51	0	1277.7	16574.5
2717	-0	-0	-0	2149	0	976.7	-0	11.44	405.43	-13.66	2202.68	0	1290.52	17335.3
2718	-0	-0	-0	2149	0	976.7	-0	3.05	413.21	-25.63	2227.25	0	1274.61	17385.2
2719	-0	-0	-0	2149	0	976.7	-0	0.23	421.3	-26.09	2221.41	0	1274.23	15254.2
2720	-0	-0	-0	2149	0	976.7	-0	12.82	437.01	-14.65	2191.62	0	1293.22	16175.7
2721	-0	-0	-0	2149	0	976.7	-0	-2.44	441.13	-20.9	2201.67	0	1283.83	19086.7
2722	-0	-0	-0	2149	0	976.7	-0	11.22	448.61	-22.35	2197.4	0	1282.78	16779.2
2723	-0	-0	-0	2149	0	976.7	-0	10.22	470.58	-19.91	2183.96	0	1292.53	16520.9
2724	-0	-0	-0	2149	0	976.7	-0	2.9	463.56	-18.84	2180.5	0	1286.1	19194
2725	-0	-0	-0	2149	0	976.7	-0	21.82	486.3	-19.99	2173.17	0	1291.78	18577.9
2726	-0	-0	-0	2149	0	976.7	-0	9.69	493.47	-24.49	2180.9	0	1285.26	13079.7
2727	-0	-0	-0	2149	0	976.7	-0	16.17	494.38	-19.15	2169.49	0	1285.36	21080.5
2728	-0	-0	-0	2149	0	976.7	-0	21.74	516.05	-16.78	2154.19	0	1297.06	15913
2729	-0	-0	-0	2149	0	976.7	-0	19.38	518.34	-20.98	2162.13	0	1284.93	18900.1
2730	-0	-0	-0	2149	0	976.7	-0	29.45	524.75	-23.57	2154.99	0	1283.12	18701.4
2731	-0	-0	-0	2149	0	976.7	-0	24.8	543.52	-23.12	2148.28	0	1291.44	15314.2
2732	-0	-0	-0	2149	0	976.7	-0	28.99	538.02	-19.45	2140.56	0	1284.59	20951.3
2733	-0	-0	-0	2149	0	976.7	-0	41.73	556.79	-23.57	2145.49	0	1286.79	18201.5
2734	-0	-0	-0	2149	0	976.7	-0	31.13	561.83	-21.74	2143.26	0	1287.22	16746.5
2735	-0	-0	-0	2149	0	976.7	-0	39.52	565.8	-24.72	2114.56	0	1283.02	19169.8
2736	-0	-0	-0	2149	0	976.7	-0	51.88	580.14	-16.48	2133.67	0	1291.32	21845.2
2737	-0	-0	-0	2149	0	976.7	-0	41.35	583.04	-21.9	2123.34	0	1285.8	18484.2
2738	-0	-0	-0	2149	0	976.7	-0	55.47	599.21	-26.02	2111.3	0	1288.01	21530.1
2739	-0	-0	-0	2149	0	976.7	-0	51.57	597.99	-17.09	2103.57	0	1289.35	18070.7
2740	-0	-0	-0	2149	0	976.7	-0	55.47	609.13	-21.36	2101.67	0	1288.21	21526.3
2741	-0	-0	-0	2149	0	976.7	-0	65.54	619.81	-22.81	2098.84	0	1289.02	20813.3
2742	-0	-0	-0	2149	0	976.7	-0	60.12	616.76	-20.6	2094.6	0	1285.7	18082.7
2743	-0	-0	-0	2149	0	976.7	-0	64.09	630.95	-22.2	2078.96	0	1290.16	19993.5
2744	-0	-0	-0	2149	0	976.7	-0	73.01	639.8	-23.5	2089.06	0	1289.3	21746.1
2745	-0	-0	-0	2149	0	976.7	-0	69.96	640.26	-24.03	2084.58	0	1286.49	19223.3
2746	-0	-0	-0	2149	0	976.7	-0	71.87	651.09	-26.4	2064.53	0	1290.18	19781.3
2747	-0	-0	-0	2149	0	976.7	-0	80.8	655.36	-26.32	2067.61	0	1291.57	20334.1
2748	-0	-0	-0	2149	0	976.7	-0	85.83	656.89	-27.62	2066.57	0	1287.8	19649.5
